sprint,team,committed,completed,urgentdefects,alldefects,storiesadded,pointsadded,failedtoquantify
108,onBoard,81,73,0,1,0,0,0
109,onBoard,81,73,1,2,0,0,0
110,onBoard,92,40,1,4,3,7,0
111,onBoard,65,80,0,3,3,2,1
112,onBoard,78,95,2,6,5,11,0
113,onBoard,72,26,1,3,1,2,0
114,onBoard,100,97,0,0,0,0,0
115,onBoard,65,56,0,0,0,0,0
116,onBoard,59,81,3,8,3,6,0
85,All,351,356,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
86,All,372,360,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
87,All,345,301,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
88,All,372,309,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
89,All,297,240,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
90,All,369,342,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
91,All,322,217,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
92,All,310,143,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
93,All,327,175,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
94,All,288,244,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
95,All,319,244,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
96,All,248,245,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
97,All,283,239,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
98,All,344,282,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
99,All,283,252,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
100,All,260,203,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
101,All,283,201,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
102,All,193,200,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
103,All,130,159,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
104,All,156,153,3,10,3,2,2
105,All,190,199,9,28,11,18,4
106,All,275,290,14,23,11,12,4
107,All,357,245,13,36,15,28,2
108,All,371,324,6,14,1,0,1
109,All,365,272,6,13,4,1,3
110,All,366,287,13,29,15,21,6
111,All,335,197,5,17,8,9,2
112,All,307,311,17,52,23,33,3
113,All,323,240,4,13,4,2,3
114,All,381,307,0,0,0,0,0
115,All,290,238,1,3,0,0,0
116,All,326,303,4,19,7,17,1
